ID_Venta;Fecha;País;Ciudad;Cliente;Producto;Categoría;Cantidad;Precio_Unitario;Monto_Total;Medio_Envio;Estado_Envio
0879;2025-01-13;Brasil;Rio de Janeiro;Pedro López;Silla ergonómica;Muebles;5;118.31;591.55;Terrestre;Entregado
0880;2024-06-05;Colombia;Bogotá;Carlos Pérez;Tablet;Electrónica;3;351.73;1055.19;Aéreo;Entregado
0881;2024-05-09;Paraguay;Asunción;Juan López;Auriculares;Accesorios;4;1152.78;4611.12;Aéreo;Entregado
0882;2024-03-23;Bolivia;La Paz;Juan García;Auriculares;Accesorios;5;728.14;3640.7;Aéreo;Pendiente
0883;2024-03-15;Paraguay;Asunción;Ana García;Cámara;Electrónica;2;594.28;1188.56;Marítimo;Cancelado
0884;2024-08-07;Bolivia;Santa Cruz;Ana López;Silla ergonómica;Muebles;4;165.3;661.2;Marítimo;Pendiente
0885;2024-12-06;Chile;Concepción;Pedro Martínez;Silla ergonómica;Muebles;5;1151.25;5756.25;Aéreo;Entregado
0886;2024-04-13;Perú;Cusco;María López;Cámara;Electrónica;2;759.31;1518.62;Aéreo;Entregado
0887;2024-03-23;Chile;Valparaíso;Carlos García;Silla ergonómica;Muebles;1;29.6;29.6;Aéreo;Entregado
0888;2024-04-29;Paraguay;Encarnación;Laura Martínez;Laptop;Electrónica;4;39.07;156.28;Marítimo;Pendiente
0889;2024-05-17;Perú;Cusco;Juan Sánchez;Laptop;Electrónica;1;844.61;844.61;Terrestre;En tránsito
0890;2024-01-19;Brasil;São Paulo;Luis García;Celular;Electrónica;3;359.55;1078.65;Marítimo;En tránsito
0891;2024-06-17;Colombia;Cali;María Pérez;Laptop;Electrónica;2;400.77;801.54;Terrestre;Entregado
0892;2024-08-09;Perú;Cusco;Carlos Rodríguez;Auriculares;Accesorios;2;658.06;1316.12;Aéreo;Entregado
0893;2024-01-04;Chile;Concepción;Laura Rodríguez;Celular;Electrónica;2;1089.9;2179.8;Marítimo;En tránsito
0894;2024-03-21;Brasil;Brasília;Luis Rodríguez;Impresora;Oficina;3;44.05;132.15;Aéreo;Pendiente
0895;2024-03-20;Uruguay;Paysandú;Lucía López;Impresora;Oficina;2;1191.55;2383.1;Aéreo;En tránsito
0896;2024-12-29;Argentina;Rosario;Luis García;Impresora;Oficina;5;1176.19;5880.95;Marítimo;Entregado
0897;2024-09-18;Uruguay;Salto;Ana Martínez;Cámara;Electrónica;1;496.94;496.94;Aéreo;Entregado
0898;2024-06-20;Perú;Arequipa;Laura Pérez;Auriculares;Accesorios;4;59.24;236.96;Marítimo;Cancelado
0899;2024-01-27;Ecuador;Quito;Laura Sánchez;Monitor;Electrónica;3;917.69;2753.07;Terrestre;Pendiente
0900;2024-02-27;Bolivia;La Paz;Luis Pérez;Cámara;Electrónica;2;357.65;715.3;Terrestre;Pendiente
0901;2024-10-22;Bolivia;Santa Cruz;María Pérez;Laptop;Electrónica;5;1036.08;5180.4;Aéreo;En tránsito
0902;2024-12-27;Perú;Lima;Luis Martínez;Laptop;Electrónica;5;944.98;4724.9;Terrestre;Cancelado
0903;2024-05-23;Bolivia;Cochabamba;Luis Pérez;Escritorio;Muebles;2;940.94;1881.88;Terrestre;Cancelado
0904;2024-04-03;Uruguay;Montevideo;Luis Martínez;Laptop;Electrónica;1;863.99;863.99;Terrestre;En tránsito
0905;2024-12-01;Perú;Arequipa;Juan García;Teclado;Accesorios;3;674.24;2022.72;Marítimo;Cancelado
0906;2024-08-28;Paraguay;Ciudad del Este;Lucía Martínez;Auriculares;Accesorios;3;640.38;1921.14;Aéreo;En tránsito
0907;2024-02-13;Argentina;Córdoba;Juan López;Cámara;Electrónica;4;1005.78;4023.12;Terrestre;Pendiente
0908;2024-11-05;Paraguay;Encarnación;Pedro López;Celular;Electrónica;1;699.36;699.36;Marítimo;Cancelado
0909;2024-07-15;Venezuela;Valencia;Juan García;Impresora;Oficina;1;686.72;686.72;Terrestre;Pendiente
0910;2024-06-13;Argentina;Córdoba;Pedro Martínez;Impresora;Oficina;3;776.78;2330.34;Terrestre;Entregado
0911;2025-03-18;Venezuela;Maracaibo;Ana Pérez;Cámara;Electrónica;2;934.5;1869;Marítimo;Pendiente
0912;2025-01-19;Brasil;Brasília;Ana Sánchez;Escritorio;Muebles;5;1199.59;5997.95;Terrestre;En tránsito
0913;2024-01-05;Perú;Lima;Carlos García;Impresora;Oficina;3;1079.84;3239.52;Terrestre;Pendiente
0914;2024-11-10;Colombia;Bogotá;Ana Rodríguez;Impresora;Oficina;3;434.11;1302.33;Terrestre;Entregado
0915;2025-01-16;Brasil;Rio de Janeiro;Luis Pérez;Laptop;Electrónica;3;108.18;324.54;Aéreo;Entregado
0916;2024-01-11;Bolivia;Santa Cruz;Juan Martínez;Auriculares;Accesorios;5;917.5;4587.5;Marítimo;Pendiente
0917;2024-01-16;Paraguay;Asunción;Ana García;Laptop;Electrónica;5;1120.72;5603.6;Terrestre;Entregado
0918;2024-03-02;Perú;Arequipa;Pedro Pérez;Monitor;Electrónica;5;131.9;659.5;Aéreo;En tránsito
0919;2024-06-02;Ecuador;Cuenca;Ana García;Teclado;Accesorios;4;1052.16;4208.64;Aéreo;En tránsito
0920;2024-12-23;Perú;Cusco;Luis Martínez;Monitor;Electrónica;2;150.87;301.74;Aéreo;Pendiente
0921;2024-05-22;Paraguay;Ciudad del Este;Lucía Pérez;Silla ergonómica;Muebles;5;581.58;2907.9;Marítimo;En tránsito
0922;2024-12-08;Perú;Cusco;Lucía Martínez;Cámara;Electrónica;5;740.79;3703.95;Terrestre;En tránsito
0923;2024-11-15;Chile;Concepción;Luis Martínez;Escritorio;Muebles;3;1010.7;3032.1;Marítimo;Cancelado
0924;2024-09-09;Paraguay;Encarnación;Ana Rodríguez;Tablet;Electrónica;3;869.87;2609.61;Marítimo;Pendiente
0925;2024-05-16;Uruguay;Montevideo;Pedro Sánchez;Celular;Electrónica;5;361.04;1805.2;Terrestre;Pendiente
0926;2024-06-16;Uruguay;Paysandú;Juan Rodríguez;Tablet;Electrónica;1;899.23;899.23;Marítimo;Entregado
0927;2024-01-09;Ecuador;Quito;Laura Pérez;Silla ergonómica;Muebles;5;836.62;4183.1;Marítimo;Cancelado
0928;2024-03-22;Brasil;Brasília;Lucía Rodríguez;Escritorio;Muebles;3;849.85;2549.55;Terrestre;Entregado
0929;2024-04-30;Argentina;Buenos Aires;Laura Sánchez;Monitor;Electrónica;3;730.01;2190.03;Terrestre;Cancelado
0930;2024-01-22;Brasil;Rio de Janeiro;Laura Rodríguez;Silla ergonómica;Muebles;2;740.92;1481.84;Terrestre;Pendiente
0931;2024-05-23;Paraguay;Asunción;Pedro Martínez;Tablet;Electrónica;5;827.87;4139.35;Terrestre;Cancelado
0932;2024-01-05;Ecuador;Quito;Pedro Pérez;Celular;Electrónica;4;378.98;1515.92;Terrestre;Cancelado
0933;2024-10-13;Argentina;Buenos Aires;Lucía Martínez;Auriculares;Accesorios;5;703.23;3516.15;Marítimo;En tránsito
0934;2024-03-07;Paraguay;Asunción;Juan Pérez;Auriculares;Accesorios;1;855.07;855.07;Aéreo;Cancelado
0935;2025-03-15;Perú;Lima;Juan Pérez;Monitor;Electrónica;5;770.56;3852.8;Marítimo;Entregado
0936;2024-09-11;Colombia;Medellín;Lucía Pérez;Monitor;Electrónica;5;742.57;3712.85;Aéreo;Cancelado
0937;2024-12-17;Venezuela;Valencia;Luis García;Escritorio;Muebles;2;950.23;1900.46;Marítimo;Cancelado
0938;2024-12-16;Bolivia;Santa Cruz;Ana Rodríguez;Cámara;Electrónica;5;1172.5;5862.5;Aéreo;Pendiente
0939;2024-10-15;Chile;Valparaíso;Juan Pérez;Auriculares;Accesorios;3;164.96;494.88;Marítimo;En tránsito
0940;2024-09-19;Venezuela;Maracaibo;Pedro Martínez;Auriculares;Accesorios;2;386.37;772.74;Terrestre;Entregado
0941;2024-03-13;Bolivia;Santa Cruz;Laura Pérez;Laptop;Electrónica;5;283.52;1417.6;Marítimo;En tránsito
0942;2024-05-27;Chile;Concepción;María García;Laptop;Electrónica;2;791.24;1582.48;Terrestre;Pendiente
0943;2025-02-24;Venezuela;Maracaibo;Laura Pérez;Monitor;Electrónica;1;414.76;414.76;Marítimo;Cancelado
0944;2024-01-14;Perú;Cusco;Carlos Pérez;Teclado;Accesorios;1;349.19;349.19;Marítimo;Cancelado
0945;2024-05-09;Colombia;Bogotá;Lucía García;Silla ergonómica;Muebles;5;392.65;1963.25;Terrestre;Entregado
0946;2024-06-25;Paraguay;Encarnación;Laura García;Silla ergonómica;Muebles;4;329.54;1318.16;Aéreo;Pendiente
0947;2024-08-28;Paraguay;Asunción;Luis Pérez;Silla ergonómica;Muebles;5;854.98;4274.9;Terrestre;En tránsito
0948;2024-01-29;Brasil;Rio de Janeiro;Ana Rodríguez;Laptop;Electrónica;4;1137.87;4551.48;Aéreo;Entregado
0949;2024-09-04;Venezuela;Caracas;Laura García;Monitor;Electrónica;3;65.63;196.89;Marítimo;En tránsito
0950;2024-08-30;Bolivia;La Paz;Luis Sánchez;Auriculares;Accesorios;1;1053.58;1053.58;Marítimo;Entregado
0951;2024-08-03;Chile;Valparaíso;Pedro López;Silla ergonómica;Muebles;3;747.53;2242.59;Aéreo;Entregado
0952;2024-08-04;Colombia;Cali;Pedro Martínez;Escritorio;Muebles;4;642.71;2570.84;Terrestre;Pendiente
0953;2024-10-19;Colombia;Medellín;Ana Rodríguez;Auriculares;Accesorios;4;925.01;3700.04;Terrestre;Pendiente
0954;2024-08-13;Ecuador;Guayaquil;Carlos Pérez;Auriculares;Accesorios;5;204.35;1021.75;Aéreo;Entregado
0955;2024-03-20;Uruguay;Montevideo;María López;Tablet;Electrónica;2;404.94;809.88;Marítimo;En tránsito
0956;2024-08-18;Bolivia;Cochabamba;Luis García;Teclado;Accesorios;3;1159.62;3478.86;Marítimo;Pendiente
0957;2024-02-20;Perú;Lima;María Martínez;Celular;Electrónica;4;685.24;2740.96;Terrestre;Cancelado
0958;2024-05-10;Ecuador;Quito;Pedro Rodríguez;Impresora;Oficina;5;109.88;549.4;Aéreo;Pendiente
0959;2024-03-28;Bolivia;Cochabamba;Laura García;Silla ergonómica;Muebles;4;491.8;1967.2;Terrestre;Entregado
0960;2024-10-30;Perú;Arequipa;Ana López;Auriculares;Accesorios;5;1007.56;5037.8;Marítimo;Cancelado
0961;2025-02-07;Ecuador;Cuenca;Lucía Rodríguez;Auriculares;Accesorios;5;1162.81;5814.05;Marítimo;Entregado
0962;2025-01-15;Chile;Valparaíso;Ana García;Auriculares;Accesorios;3;802.05;2406.15;Marítimo;Cancelado
0963;2024-05-07;Bolivia;Santa Cruz;Juan Pérez;Impresora;Oficina;3;1183.53;3550.59;Terrestre;Entregado
0964;2024-01-30;Chile;Valparaíso;Laura Sánchez;Teclado;Accesorios;4;1130.02;4520.08;Terrestre;En tránsito
0965;2024-04-13;Argentina;Rosario;Carlos Rodríguez;Laptop;Electrónica;4;743.02;2972.08;Marítimo;Pendiente
0966;2024-05-20;Uruguay;Paysandú;Ana López;Laptop;Electrónica;2;761.78;1523.56;Terrestre;Pendiente
0967;2024-03-12;Perú;Lima;Carlos García;Impresora;Oficina;5;129.07;645.35;Marítimo;Pendiente
0968;2024-12-21;Venezuela;Maracaibo;Lucía Pérez;Celular;Electrónica;2;964.62;1929.24;Terrestre;Entregado
0969;2025-02-02;Paraguay;Asunción;Carlos García;Auriculares;Accesorios;1;678.07;678.07;Terrestre;Cancelado
0970;2024-05-05;Venezuela;Caracas;Lucía Martínez;Escritorio;Muebles;2;1141.93;2283.86;Aéreo;Pendiente
0971;2024-10-26;Paraguay;Asunción;Pedro Sánchez;Cámara;Electrónica;4;437.62;1750.48;Terrestre;Cancelado
0972;2024-01-04;Argentina;Buenos Aires;Ana García;Tablet;Electrónica;5;146.68;733.4;Aéreo;En tránsito
0973;2024-09-12;Brasil;Rio de Janeiro;Pedro Pérez;Monitor;Electrónica;4;563.19;2252.76;Aéreo;Cancelado
0974;2024-05-22;Bolivia;Santa Cruz;Laura Sánchez;Auriculares;Accesorios;1;335.69;335.69;Aéreo;Pendiente
0975;2024-06-09;Brasil;São Paulo;María Sánchez;Teclado;Accesorios;3;1194.89;3584.67;Marítimo;Entregado
0976;2024-06-14;Perú;Lima;Pedro López;Celular;Electrónica;3;800.9;2402.7;Aéreo;Entregado
0977;2024-10-27;Ecuador;Guayaquil;Ana Martínez;Teclado;Accesorios;4;31.18;124.72;Marítimo;Entregado
0978;2024-03-19;Uruguay;Montevideo;Ana Pérez;Teclado;Accesorios;4;993.85;3975.4;Terrestre;Pendiente
0979;2024-01-01;Ecuador;Guayaquil;Laura García;Auriculares;Accesorios;3;69.64;208.92;Marítimo;En tránsito
0980;2025-03-26;Colombia;Bogotá;Juan Martínez;Celular;Electrónica;4;345.81;1383.24;Aéreo;En tránsito
0981;2024-05-10;Chile;Concepción;Pedro Rodríguez;Impresora;Oficina;2;811.41;1622.82;Aéreo;Cancelado
0982;2025-02-21;Venezuela;Maracaibo;Ana López;Silla ergonómica;Muebles;5;813.72;4068.6;Terrestre;Pendiente
0983;2024-07-20;Bolivia;Santa Cruz;Laura Pérez;Monitor;Electrónica;1;1077.52;1077.52;Marítimo;En tránsito
0984;2024-08-13;Uruguay;Montevideo;Carlos Martínez;Laptop;Electrónica;2;743.27;1486.54;Marítimo;Cancelado
0985;2024-03-21;Colombia;Cali;Lucía López;Auriculares;Accesorios;4;773.08;3092.32;Marítimo;Cancelado
0986;2024-09-05;Brasil;Rio de Janeiro;Luis García;Cámara;Electrónica;1;1077.29;1077.29;Terrestre;Entregado
0987;2024-09-04;Perú;Arequipa;María Pérez;Monitor;Electrónica;1;267.41;267.41;Terrestre;Pendiente
0988;2024-09-06;Argentina;Buenos Aires;Laura Martínez;Celular;Electrónica;1;268.05;268.05;Terrestre;En tránsito
0989;2024-03-06;Venezuela;Valencia;María Sánchez;Silla ergonómica;Muebles;4;156.03;624.12;Marítimo;Cancelado
0990;2024-03-26;Colombia;Cali;Pedro Martínez;Tablet;Electrónica;5;411.85;2059.25;Marítimo;Cancelado
0991;2024-06-28;Venezuela;Valencia;María Pérez;Cámara;Electrónica;2;1171.8;2343.6;Terrestre;Pendiente
0992;2024-01-24;Brasil;Brasília;Pedro García;Tablet;Electrónica;3;231.13;693.39;Aéreo;Cancelado
0993;2024-06-28;Colombia;Medellín;Luis García;Auriculares;Accesorios;1;143.33;143.33;Terrestre;Pendiente
0994;2024-05-18;Colombia;Cali;Ana Pérez;Silla ergonómica;Muebles;4;248.03;992.12;Aéreo;En tránsito
0995;2024-08-13;Ecuador;Quito;María Sánchez;Escritorio;Muebles;1;1132.59;1132.59;Marítimo;Pendiente
0996;2024-04-02;Venezuela;Maracaibo;Luis Martínez;Tablet;Electrónica;2;883.73;1767.46;Marítimo;En tránsito
0997;2024-04-22;Chile;Concepción;Juan Rodríguez;Auriculares;Accesorios;2;872.44;1744.88;Aéreo;Entregado
0998;2024-08-17;Brasil;Rio de Janeiro;Luis López;Laptop;Electrónica;1;1195.19;1195.19;Terrestre;Cancelado
0999;2024-09-28;Ecuador;Guayaquil;Lucía Pérez;Auriculares;Accesorios;1;491.49;491.49;Marítimo;Pendiente
1000;2024-06-18;Bolivia;Cochabamba;Lucía García;Cámara;Electrónica;2;511.53;1023.06;Terrestre;Pendiente
1001;2025-02-15;Ecuador;Guayaquil;Lucía Pérez;Escritorio;Muebles;3;776.6;2329.8;Marítimo;Pendiente
1002;2024-05-06;Chile;Santiago;Laura Rodríguez;Auriculares;Accesorios;3;576.42;1729.26;Marítimo;En tránsito
1003;2024-06-17;Chile;Valparaíso;María Sánchez;Cámara;Electrónica;1;41.9;41.9;Aéreo;En tránsito
1004;2024-11-01;Brasil;São Paulo;Pedro Rodríguez;Silla ergonómica;Muebles;2;142.62;285.24;Aéreo;Cancelado
1005;2024-04-14;Perú;Lima;Laura López;Silla ergonómica;Muebles;2;453.3;906.6;Marítimo;Entregado
1006;2024-01-05;Paraguay;Encarnación;Lucía Sánchez;Cámara;Electrónica;2;1176.71;2353.42;Terrestre;En tránsito
1007;2024-01-27;Venezuela;Caracas;Ana García;Monitor;Electrónica;5;966.56;4832.8;Aéreo;Entregado
1008;2025-03-08;Bolivia;Santa Cruz;Carlos López;Silla ergonómica;Muebles;3;1181.29;3543.87;Marítimo;Cancelado
1009;2024-02-07;Brasil;Rio de Janeiro;Luis García;Laptop;Electrónica;3;270.08;810.24;Aéreo;En tránsito
1010;2024-09-30;Ecuador;Guayaquil;María López;Monitor;Electrónica;2;85.15;170.3;Marítimo;Cancelado
1011;2024-06-02;Uruguay;Salto;Carlos Rodríguez;Impresora;Oficina;1;86.87;86.87;Terrestre;Pendiente
1012;2025-03-07;Uruguay;Paysandú;Carlos Rodríguez;Celular;Electrónica;5;855.63;4278.15;Aéreo;Entregado
1013;2025-02-20;Venezuela;Caracas;Lucía Martínez;Escritorio;Muebles;1;662.38;662.38;Aéreo;Pendiente
1014;2024-09-27;Venezuela;Caracas;Luis Sánchez;Impresora;Oficina;3;1000.42;3001.26;Terrestre;En tránsito
1015;2024-04-16;Perú;Arequipa;Juan López;Celular;Electrónica;3;174.58;523.74;Marítimo;Cancelado
1016;2024-09-05;Brasil;São Paulo;Carlos Rodríguez;Laptop;Electrónica;3;179.66;538.98;Marítimo;Pendiente
1017;2024-06-11;Chile;Concepción;Lucía García;Tablet;Electrónica;5;244.89;1224.45;Terrestre;En tránsito
1018;2024-11-17;Paraguay;Asunción;Ana Pérez;Silla ergonómica;Muebles;5;548;2740;Terrestre;Entregado
1019;2024-12-25;Paraguay;Encarnación;Lucía López;Teclado;Accesorios;2;286.08;572.16;Aéreo;Pendiente
1020;2024-05-24;Chile;Concepción;Juan García;Celular;Electrónica;1;339.13;339.13;Marítimo;En tránsito
1021;2024-03-21;Colombia;Bogotá;Carlos García;Teclado;Accesorios;1;282.51;282.51;Aéreo;Entregado
1022;2024-09-02;Bolivia;La Paz;Ana Pérez;Escritorio;Muebles;2;776.94;1553.88;Aéreo;En tránsito
1023;2024-03-10;Colombia;Bogotá;Lucía García;Silla ergonómica;Muebles;4;1044;4176;Marítimo;En tránsito
1024;2024-06-27;Brasil;Rio de Janeiro;Juan García;Cámara;Electrónica;2;999.97;1999.94;Terrestre;Entregado
1025;2024-09-02;Ecuador;Quito;Pedro Sánchez;Celular;Electrónica;3;808.55;2425.65;Terrestre;Entregado
1026;2025-01-09;Argentina;Buenos Aires;María Pérez;Escritorio;Muebles;4;307.83;1231.32;Terrestre;Pendiente
1027;2024-03-21;Ecuador;Cuenca;Pedro Rodríguez;Tablet;Electrónica;3;423.58;1270.74;Aéreo;En tránsito
1028;2024-11-05;Uruguay;Paysandú;Carlos Sánchez;Celular;Electrónica;1;865.91;865.91;Terrestre;Pendiente
1029;2024-01-29;Ecuador;Guayaquil;Juan García;Laptop;Electrónica;2;557.89;1115.78;Marítimo;Cancelado
1030;2024-11-15;Ecuador;Quito;Pedro Sánchez;Auriculares;Accesorios;4;642.77;2571.08;Aéreo;En tránsito
1031;2024-03-17;Uruguay;Paysandú;Luis Martínez;Impresora;Oficina;1;600.38;600.38;Terrestre;Cancelado
1032;2024-07-20;Venezuela;Valencia;Ana López;Celular;Electrónica;1;633.2;633.2;Terrestre;Cancelado
1033;2025-03-02;Uruguay;Salto;Lucía Pérez;Cámara;Electrónica;1;498.07;498.07;Aéreo;Cancelado
1034;2024-05-10;Paraguay;Asunción;Ana García;Teclado;Accesorios;2;269.47;538.94;Marítimo;En tránsito
1035;2024-07-07;Venezuela;Maracaibo;Pedro López;Auriculares;Accesorios;4;416.03;1664.12;Terrestre;Cancelado
1036;2024-04-05;Argentina;Córdoba;Luis García;Impresora;Oficina;2;907.39;1814.78;Aéreo;En tránsito
1037;2024-09-22;Perú;Cusco;Laura Martínez;Tablet;Electrónica;1;206.29;206.29;Aéreo;En tránsito
1038;2024-01-26;Uruguay;Paysandú;Pedro López;Impresora;Oficina;1;344.44;344.44;Marítimo;Pendiente
1039;2025-01-01;Colombia;Bogotá;Juan López;Escritorio;Muebles;3;795.05;2385.15;Marítimo;En tránsito
1040;2024-05-14;Chile;Valparaíso;María Martínez;Impresora;Oficina;4;368.69;1474.76;Terrestre;En tránsito
1041;2025-01-14;Bolivia;Santa Cruz;Ana Martínez;Escritorio;Muebles;2;1161.34;2322.68;Terrestre;Pendiente
1042;2025-03-21;Colombia;Cali;Lucía López;Tablet;Electrónica;4;102.15;408.6;Marítimo;Entregado
1043;2024-03-19;Colombia;Bogotá;Pedro Pérez;Impresora;Oficina;3;1180;3540;Marítimo;En tránsito
1044;2024-01-03;Perú;Arequipa;Ana López;Auriculares;Accesorios;1;1108.54;1108.54;Aéreo;Pendiente
1045;2024-03-11;Argentina;Rosario;Pedro Sánchez;Impresora;Oficina;2;670.79;1341.58;Terrestre;Cancelado
1046;2024-02-14;Paraguay;Asunción;Laura García;Escritorio;Muebles;2;304.61;609.22;Terrestre;Cancelado
1047;2024-08-14;Venezuela;Caracas;Ana Pérez;Impresora;Oficina;2;166.86;333.72;Aéreo;Entregado
1048;2024-11-03;Bolivia;La Paz;Lucía García;Celular;Electrónica;3;635.03;1905.09;Terrestre;Cancelado
1049;2024-04-10;Ecuador;Guayaquil;Laura López;Laptop;Electrónica;2;43.65;87.3;Aéreo;Entregado
1050;2024-07-19;Chile;Concepción;María Martínez;Tablet;Electrónica;1;1124.13;1124.13;Terrestre;Entregado
1051;2024-04-22;Colombia;Medellín;Pedro Martínez;Impresora;Oficina;5;832.44;4162.2;Marítimo;Pendiente
1052;2024-04-30;Chile;Santiago;Luis Pérez;Celular;Electrónica;3;147.73;443.19;Terrestre;Entregado
1053;2024-07-04;Chile;Valparaíso;Laura Rodríguez;Auriculares;Accesorios;5;154.25;771.25;Aéreo;Entregado
1054;2024-09-22;Colombia;Bogotá;Luis Martínez;Tablet;Electrónica;5;915.46;4577.3;Terrestre;Cancelado
1055;2024-05-29;Bolivia;Cochabamba;Carlos López;Silla ergonómica;Muebles;4;1120.76;4483.04;Aéreo;Pendiente
1056;2024-07-05;Brasil;Brasília;Juan López;Laptop;Electrónica;1;427.17;427.17;Marítimo;Entregado
1057;2025-03-14;Argentina;Buenos Aires;Ana Pérez;Laptop;Electrónica;1;949.75;949.75;Marítimo;Pendiente
1058;2024-02-05;Chile;Santiago;Pedro Sánchez;Teclado;Accesorios;5;434.73;2173.65;Terrestre;Cancelado
1059;2024-08-23;Colombia;Medellín;Juan Pérez;Silla ergonómica;Muebles;2;1066.49;2132.98;Aéreo;Cancelado
1060;2024-06-11;Brasil;São Paulo;Juan López;Silla ergonómica;Muebles;5;1012.61;5063.05;Terrestre;En tránsito
1061;2024-11-07;Bolivia;Santa Cruz;María López;Silla ergonómica;Muebles;4;676.75;2707;Aéreo;Pendiente
1062;2024-01-19;Uruguay;Salto;Juan Pérez;Tablet;Electrónica;2;251.33;502.66;Terrestre;Entregado
1063;2024-06-11;Ecuador;Guayaquil;Pedro Sánchez;Teclado;Accesorios;2;120.79;241.58;Terrestre;Entregado
1064;2024-10-09;Paraguay;Encarnación;Luis Martínez;Auriculares;Accesorios;2;93.09;186.18;Aéreo;En tránsito
1065;2024-02-25;Chile;Concepción;María Martínez;Laptop;Electrónica;1;567.25;567.25;Aéreo;Pendiente
1066;2025-03-24;Bolivia;La Paz;Lucía Sánchez;Laptop;Electrónica;2;59.46;118.92;Terrestre;Entregado
1067;2024-08-28;Venezuela;Caracas;Lucía Martínez;Laptop;Electrónica;1;934.62;934.62;Terrestre;Pendiente
1068;2024-01-21;Perú;Lima;María García;Tablet;Electrónica;5;1168.15;5840.75;Aéreo;Pendiente
1069;2024-06-03;Argentina;Rosario;Luis Martínez;Silla ergonómica;Muebles;4;1074.93;4299.72;Marítimo;Cancelado
1070;2024-04-26;Venezuela;Valencia;Lucía Rodríguez;Celular;Electrónica;5;217.68;1088.4;Terrestre;En tránsito
1071;2025-01-18;Chile;Santiago;Carlos Martínez;Impresora;Oficina;5;784.48;3922.4;Marítimo;Pendiente
1072;2024-09-18;Argentina;Córdoba;Luis Pérez;Silla ergonómica;Muebles;5;616.27;3081.35;Marítimo;Cancelado
1073;2024-12-13;Uruguay;Montevideo;Carlos López;Teclado;Accesorios;4;37.97;151.88;Marítimo;Pendiente
1074;2024-02-17;Uruguay;Paysandú;Carlos Pérez;Teclado;Accesorios;1;713.57;713.57;Marítimo;Entregado
1075;2024-09-06;Paraguay;Ciudad del Este;Lucía Sánchez;Escritorio;Muebles;1;343.82;343.82;Aéreo;Entregado
1076;2024-08-19;Uruguay;Paysandú;Laura Rodríguez;Impresora;Oficina;1;718.49;718.49;Marítimo;Pendiente
1077;2024-11-01;Uruguay;Salto;Luis Sánchez;Teclado;Accesorios;4;590.66;2362.64;Aéreo;En tránsito
1078;2024-04-08;Ecuador;Guayaquil;María García;Tablet;Electrónica;5;37.53;187.65;Aéreo;En tránsito
1079;2024-05-19;Paraguay;Asunción;Lucía García;Escritorio;Muebles;1;164.98;164.98;Terrestre;Entregado
1080;2024-09-19;Uruguay;Montevideo;Laura López;Escritorio;Muebles;4;278.12;1112.48;Terrestre;Pendiente
1081;2024-01-18;Perú;Cusco;Juan Martínez;Impresora;Oficina;4;578.37;2313.48;Marítimo;En tránsito
1082;2025-03-05;Chile;Valparaíso;Lucía Rodríguez;Monitor;Electrónica;3;1145.18;3435.54;Aéreo;Entregado
1083;2024-05-06;Uruguay;Salto;Lucía Rodríguez;Celular;Electrónica;3;778.1;2334.3;Terrestre;En tránsito
